model,split,held_out,n_train,n_test,accuracy,balanced_accuracy,macro_f1,left_recall,right_recall,true_left,left_as_right,right_as_left,true_right
bandpower_lda,followup-heldout,S025,444,45,0.5777777777777777,0.5731225296442688,0.5558441558441558,0.36363636363636365,0.782608695652174,8,14,5,18
bandpower_lda,followup-heldout,S026,444,45,0.6,0.625,0.55,0.25,1.0,6,18,0,21
bandpower_lda,followup-heldout,S027,444,45,0.4888888888888889,0.491106719367589,0.48481831757093086,0.391304347826087,0.5909090909090909,9,14,9,13
bandpower_lda,followup-heldout,S028,444,45,0.4888888888888889,0.47924901185770746,0.3630769230769231,0.045454545454545456,0.9130434782608695,1,21,2,21
bandpower_lda,followup-heldout,S029,444,45,0.6444444444444445,0.6511857707509882,0.6120689655172413,0.34782608695652173,0.9545454545454546,8,15,1,21
bandpower_lda,followup-heldout,S030,444,45,0.4666666666666667,0.49107142857142855,0.4,0.125,0.8571428571428571,3,21,3,18
csp_logreg,followup-heldout,S011,444,45,0.5333333333333333,0.5326086956521738,0.5324096981692232,0.5652173913043478,0.5,13,10,11,11
csp_logreg,followup-heldout,S012,444,45,0.4666666666666667,0.5,0.3181818181818182,1.0,0.0,21,0,24,0
csp_logreg,followup-heldout,S013,444,20,0.55,0.55,0.4357366771159875,1.0,0.1,10,0,9,1
csp_logreg,followup-heldout,S014,444,45,0.4222222222222222,0.4308300395256917,0.326036866359447,0.8181818181818182,0.043478260869565216,18,4,22,1
csp_logreg,followup-heldout,S015,444,45,0.6444444444444445,0.6442687747035574,0.6442687747035574,0.6521739130434783,0.6363636363636364,15,8,8,14
csp_logreg,followup-heldout,S016,444,45,0.5333333333333333,0.5227272727272727,0.3867618429591174,0.045454545454545456,1.0,1,21,0,23
csp_logreg,followup-heldout,S017,444,37,0.4864864864864865,0.5,0.32727272727272727,1.0,0.0,18,0,19,0
csp_logreg,followup-heldout,S018,444,45,0.5111111111111111,0.5,0.3382352941176471,0.0,1.0,0,22,0,23
csp_logreg,followup-heldout,S019,444,39,0.46153846153846156,0.5,0.3157894736842105,0.0,1.0,0,21,0,18
csp_logreg,followup-heldout,S020,444,45,0.5333333333333333,0.5424901185770751,0.4444444444444444,0.13043478260869565,0.9545454545454546,3,20,1,21
csp_logreg,followup-heldout,S021,444,25,0.44,0.4519230769230769,0.3923611111111111,0.15384615384615385,0.75,2,11,3,9
csp_logreg,followup-heldout,S022,444,43,0.4883720930232558,0.5,0.328125,1.0,0.0,21,0,22,0
csp_logreg,followup-heldout,S023,444,43,0.4883720930232558,0.5217391304347826,0.364247311827957,1.0,0.043478260869565216,20,0,22,1
csp_logreg,followup-heldout,S024,444,29,0.5172413793103449,0.5047619047619047,0.4361111111111111,0.14285714285714285,0.8666666666666667,2,12,2,13
csp_logreg,followup-heldout,S025,444,45,0.5777777777777777,0.5849802371541502,0.5325314379442319,0.9090909090909091,0.2608695652173913,20,2,17,6
csp_logreg,followup-heldout,S026,444,45,0.5777777777777777,0.5714285714285714,0.5701357466063348,0.6666666666666666,0.47619047619047616,16,8,11,10
csp_logreg,followup-heldout,S027,444,45,0.5111111111111111,0.5069169960474308,0.4907407407407407,0.6956521739130435,0.3181818181818182,16,7,15,7
csp_logreg,followup-heldout,S028,444,45,0.5333333333333333,0.5375494071146245,0.5181030086690463,0.7272727272727273,0.34782608695652173,16,6,15,8
csp_logreg,followup-heldout,S029,444,45,0.6888888888888889,0.6956521739130435,0.6605603448275862,0.391304347826087,1.0,9,14,0,22
csp_logreg,followup-heldout,S030,444,45,0.4888888888888889,0.5148809523809523,0.41492368569813454,0.125,0.9047619047619048,3,21,2,19
csp_lda,followup-heldout,S011,444,45,0.5333333333333333,0.5326086956521738,0.5324096981692232,0.5652173913043478,0.5,13,10,11,11
csp_lda,followup-heldout,S012,444,45,0.4666666666666667,0.5,0.3181818181818182,1.0,0.0,21,0,24,0
csp_lda,followup-heldout,S013,444,20,0.6,0.6,0.5238095238095238,1.0,0.2,10,0,8,2
csp_lda,followup-heldout,S014,444,45,0.4,0.4090909090909091,0.2857142857142857,0.8181818181818182,0.0,18,4,23,0
csp_lda,followup-heldout,S015,444,45,0.6222222222222222,0.6215415019762847,0.6214745175655616,0.6521739130434783,0.5909090909090909,15,8,9,13
csp_lda,followup-heldout,S016,444,45,0.5333333333333333,0.5227272727272727,0.3867618429591174,0.045454545454545456,1.0,1,21,0,23
csp_lda,followup-heldout,S017,444,37,0.4594594594594595,0.4722222222222222,0.3148148148148148,0.9444444444444444,0.0,17,1,19,0
csp_lda,followup-heldout,S018,444,45,0.5111111111111111,0.5,0.3382352941176471,0.0,1.0,0,22,0,23
csp_lda,followup-heldout,S019,444,39,0.48717948717948717,0.5238095238095238,0.3668831168831169,0.047619047619047616,1.0,1,20,0,18
csp_lda,followup-heldout,S020,444,45,0.5333333333333333,0.541501976284585,0.465799886941775,0.17391304347826086,0.9090909090909091,4,19,2,20
csp_lda,followup-heldout,S021,444,25,0.44,0.4519230769230769,0.3923611111111111,0.15384615384615385,0.75,2,11,3,9
csp_lda,followup-heldout,S022,444,43,0.4883720930232558,0.5,0.328125,1.0,0.0,21,0,22,0
csp_lda,followup-heldout,S023,444,43,0.5116279069767442,0.5434782608695652,0.4078688524590164,1.0,0.08695652173913043,20,0,21,2
csp_lda,followup-heldout,S024,444,29,0.5172413793103449,0.5047619047619047,0.4361111111111111,0.14285714285714285,0.8666666666666667,2,12,2,13
csp_lda,followup-heldout,S025,444,45,0.4888888888888889,0.4980237154150198,0.3915343915343915,0.9090909090909091,0.08695652173913043,20,2,21,2
csp_lda,followup-heldout,S026,444,45,0.6222222222222222,0.6160714285714286,0.6153846153846154,0.7083333333333334,0.5238095238095238,17,7,10,11
csp_lda,followup-heldout,S027,444,45,0.5555555555555556,0.5503952569169961,0.5273109243697479,0.782608695652174,0.3181818181818182,18,5,15,7
csp_lda,followup-heldout,S028,444,45,0.5111111111111111,0.5158102766798419,0.4907407407407407,0.7272727272727273,0.30434782608695654,16,6,16,7
csp_lda,followup-heldout,S029,444,45,0.6888888888888889,0.6956521739130435,0.6605603448275862,0.391304347826087,1.0,9,14,0,22
csp_lda,followup-heldout,S030,444,45,0.4888888888888889,0.5148809523809523,0.41492368569813454,0.125,0.9047619047619048,3,21,2,19
